Descrizione Campione: Am
Inizio misura: 07-02-25 18:04:35
RealTime: 1
LiveTime: 0
N eventi: 39751
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1135	405.54	2
1136	405.911	2
1137	406.281	-2
1138	406.652	-3
1139	407.023	2
1140	407.393	0
1141	407.764	1
1142	408.135	-2
1143	408.505	2
1144	408.876	-1
1145	409.247	-4
1146	409.618	0
1147	409.988	-3
1148	410.359	-3
1149	410.73	3
1150	411.101	0
1151	411.471	4
1152	411.842	0
1153	412.213	-1
1154	412.584	1
1155	412.955	3
1156	413.325	2
1157	413.696	-1
1158	414.067	0
1159	414.438	0
1160	414.809	1
1161	415.179	0
1162	415.55	3
1163	415.921	-1
1164	416.292	1
1165	416.663	0
1166	417.034	1
1167	417.405	-2
1168	417.775	3
1169	418.146	-1
1170	418.517	2
1171	418.888	-1
1172	419.259	-3
1173	419.63	3
1174	420.001	-1
1175	420.372	-1
1176	420.743	1
1177	421.114	-1
1178	421.485	-1
1179	421.855	1
1180	422.226	2
1181	422.597	-4
1182	422.968	2
1183	423.339	-3
1184	423.71	-1
1185	424.081	2
1186	424.452	1
1187	424.823	3
1188	425.194	1
1189	425.565	-1
1190	425.936	-5
1191	426.307	-6
1192	426.678	-1
1193	427.049	2
1194	427.42	-4
1195	427.792	1
1196	428.163	-2
1197	428.534	4
1198	428.905	0
1199	429.276	-5
1200	429.647	0
1201	430.018	-3
1202	430.389	1
1203	430.76	0
1204	431.131	-3
1205	431.502	0
1206	431.874	-1
1207	432.245	-1
1208	432.616	-2
1209	432.987	1
1210	433.358	2
1211	433.729	-2
1212	434.1	0
1213	434.472	-1
1214	434.843	1
1215	435.214	-5
1216	435.585	-5
1217	435.956	-5
1218	436.327	0
1219	436.699	-3
1220	437.07	-3
1221	437.441	-4
1222	437.812	-2
1223	438.184	1
1224	438.555	-1
1225	438.926	0
1226	439.297	-1
1227	439.669	-1
1228	440.04	2
1229	440.411	-1
1230	440.782	0
1231	441.154	2
1232	441.525	-1
1233	441.896	2
1234	442.268	-1
1235	442.639	-6
1236	443.01	-2
1237	443.382	1
1238	443.753	-1
1239	444.124	-4
1240	444.496	1
1241	444.867	0
1242	445.238	0
1243	445.61	-2
1244	445.981	2
1245	446.352	1
1246	446.724	1
1247	447.095	-1
1248	447.467	0
1249	447.838	3
1250	448.209	-2
1251	448.581	1
1252	448.952	0
1253	449.324	1
1254	449.695	0
1255	450.066	2
1256	450.438	-4
1257	450.809	1
1258	451.181	-4
1259	451.552	-3
1260	451.924	-2
1261	452.295	-2
1262	452.667	-2
1263	453.038	2
1264	453.41	1
1265	453.781	-2
1266	454.153	-1
1267	454.524	0
1268	454.896	3
1269	455.267	-1
1270	455.639	-2
1271	456.01	1
1272	456.382	-1
1273	456.753	-4
1274	457.125	-5
1275	457.497	4
1276	457.868	-1
1277	458.24	0
1278	458.611	2
1279	458.983	-3
1280	459.355	-1
1281	459.726	2
1282	460.098	1
1283	460.469	0
1284	460.841	-1
1285	461.213	-1
1286	461.584	-6
1287	461.956	0
1288	462.328	-1
1289	462.699	0
1290	463.071	3
1291	463.443	0
1292	463.814	2
1293	464.186	-2
1294	464.558	-1
1295	464.929	-1
1296	465.301	-1
1297	465.673	0
1298	466.044	-1
1299	466.416	-1
1300	466.788	5
1301	467.16	-2
1302	467.531	2
1303	467.903	0
1304	468.275	0
1305	468.647	-3
1306	469.018	2
1307	469.39	-2
1308	469.762	-3
1309	470.134	1
1310	470.506	-2
1311	470.877	1
1312	471.249	1
1313	471.621	-1
1314	471.993	2
1315	472.365	2
1316	472.736	3
1317	473.108	3
1318	473.48	-1
1319	473.852	3
1320	474.224	0
1321	474.596	-1
1322	474.968	-2
1323	475.339	-1
1324	475.711	-1
1325	476.083	0
