Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
844	297.949	14
845	298.318	7
846	298.686	10
847	299.055	12
848	299.424	14
849	299.793	7
850	300.162	21
851	300.53	7
852	300.899	15
853	301.268	9
854	301.637	10
855	302.006	5
856	302.375	16
857	302.744	11
858	303.112	7
859	303.481	8
860	303.85	5
861	304.219	7
862	304.588	3
863	304.957	11
864	305.326	4
865	305.695	15
866	306.064	7
867	306.433	-2
868	306.802	10
869	307.171	11
870	307.54	8
871	307.908	7
872	308.277	11
873	308.646	8
874	309.015	12
875	309.384	14
876	309.753	5
877	310.122	-6
878	310.491	3
879	310.86	11
880	311.229	10
881	311.598	12
882	311.967	7
883	312.337	5
884	312.706	10
885	313.075	13
886	313.444	8
887	313.813	9
888	314.182	4
889	314.551	6
890	314.92	6
891	315.289	7
892	315.658	6
893	316.027	9
894	316.396	8
895	316.765	7
896	317.135	7
897	317.504	2
898	317.873	14
899	318.242	2
900	318.611	2
901	318.98	6
902	319.349	3
903	319.719	3
904	320.088	6
905	320.457	15
906	320.826	10
907	321.195	10
908	321.565	11
909	321.934	4
910	322.303	10
911	322.672	4
912	323.041	11
913	323.411	7
914	323.78	12
915	324.149	17
916	324.518	4
917	324.888	7
918	325.257	10
919	325.626	7
920	325.995	7
921	326.365	12
922	326.734	8
923	327.103	3
924	327.473	9
925	327.842	12
926	328.211	4
927	328.581	8
928	328.95	12
929	329.319	6
930	329.689	2
931	330.058	8
932	330.427	12
933	330.797	6
934	331.166	14
935	331.535	3
936	331.905	14
937	332.274	4
938	332.644	8
939	333.013	1
940	333.382	14
941	333.752	11
942	334.121	5
943	334.491	6
944	334.86	10
945	335.229	6
946	335.599	3
947	335.968	9
948	336.338	14
949	336.707	10
950	337.077	8
951	337.446	0
952	337.816	10
953	338.185	6
954	338.555	8
955	338.924	11
956	339.294	3
957	339.663	8
958	340.033	9
959	340.402	7
960	340.772	14
961	341.141	2
962	341.511	6
963	341.88	11
964	342.25	10
965	342.62	4
966	342.989	5
967	343.359	16
968	343.728	8
969	344.098	11
970	344.468	9
971	344.837	4
972	345.207	11
973	345.576	0
974	345.946	8
975	346.316	8
976	346.685	4
977	347.055	15
978	347.425	7
979	347.794	10
980	348.164	12
981	348.534	5
982	348.903	15
983	349.273	10
984	349.643	8
985	350.012	13
986	350.382	10
987	350.752	15
988	351.121	1
989	351.491	6
990	351.861	2
991	352.231	13
992	352.6	8
993	352.97	4
994	353.34	3
995	353.71	9
996	354.079	8
997	354.449	9
998	354.819	9
999	355.189	12
1000	355.559	8
1001	355.928	14
1002	356.298	17
