Descrizione Campione: Co
Inizio misura: 07-02-25 17:54:55
RealTime: 2
LiveTime: 0
N eventi: 105233
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
706	247.117	5
707	247.485	-3
708	247.853	-5
709	248.221	2
710	248.589	5
711	248.957	7
712	249.325	15
713	249.693	-5
714	250.061	-2
715	250.429	-5
716	250.797	-7
717	251.165	0
718	251.532	-2
719	251.9	-1
720	252.268	1
721	252.636	-6
722	253.004	1
723	253.372	7
724	253.74	-3
725	254.108	2
726	254.477	0
727	254.845	3
728	255.213	1
729	255.581	-2
730	255.949	1
731	256.317	0
732	256.685	1
733	257.053	1
734	257.421	-4
735	257.789	1
736	258.157	0
737	258.525	-2
738	258.893	8
739	259.261	4
740	259.63	9
741	259.998	0
742	260.366	-8
743	260.734	2
744	261.102	4
745	261.47	5
746	261.838	5
747	262.207	0
748	262.575	4
749	262.943	3
750	263.311	14
751	263.679	7
752	264.047	7
753	264.416	7
754	264.784	-6
755	265.152	6
756	265.52	13
757	265.888	2
758	266.257	-1
759	266.625	2
760	266.993	-1
761	267.361	1
762	267.73	3
763	268.098	1
764	268.466	2
765	268.835	3
766	269.203	4
767	269.571	-3
768	269.939	-8
769	270.308	2
770	270.676	4
771	271.044	4
772	271.413	6
773	271.781	-4
774	272.149	2
775	272.518	2
776	272.886	-1
777	273.254	10
778	273.623	-6
779	273.991	9
780	274.359	6
781	274.728	-3
782	275.096	3
783	275.465	-2
784	275.833	8
785	276.201	9
786	276.57	-6
787	276.938	-6
788	277.307	-4
789	277.675	5
790	278.044	3
791	278.412	-4
792	278.78	-4
793	279.149	3
794	279.517	2
795	279.886	3
796	280.254	-5
797	280.623	3
798	280.991	6
799	281.36	2
800	281.728	6
801	282.097	0
802	282.465	3
803	282.834	-1
804	283.202	-2
805	283.571	-1
806	283.939	9
807	284.308	3
808	284.677	7
809	285.045	2
810	285.414	-2
811	285.782	-1
812	286.151	2
813	286.519	-4
814	286.888	2
815	287.257	1
816	287.625	0
817	287.994	-1
818	288.362	-4
819	288.731	-2
820	289.1	7
821	289.468	2
822	289.837	3
823	290.206	0
824	290.574	-1
825	290.943	4
826	291.312	5
827	291.68	0
828	292.049	-1
829	292.418	-4
830	292.786	-3
831	293.155	0
832	293.524	2
833	293.892	0
834	294.261	1
835	294.63	-1
836	294.999	8
837	295.367	-5
838	295.736	2
839	296.105	4
840	296.474	5
841	296.842	-2
842	297.211	9
843	297.58	5
844	297.949	3
845	298.318	10
846	298.686	-1
847	299.055	5
848	299.424	4
849	299.793	3
850	300.162	0
851	300.53	0
852	300.899	3
853	301.268	-2
854	301.637	5
855	302.006	4
856	302.375	-2
857	302.744	2
858	303.112	-2
859	303.481	-3
860	303.85	-6
861	304.219	-1
862	304.588	1
863	304.957	0
864	305.326	-1
865	305.695	1
866	306.064	-4
867	306.433	-6
868	306.802	4
869	307.171	1
870	307.54	3
871	307.908	1
872	308.277	4
873	308.646	2
874	309.015	1
875	309.384	-1
876	309.753	2
877	310.122	0
878	310.491	-2
879	310.86	-2
880	311.229	2
881	311.598	-4
882	311.967	6
883	312.337	-4
884	312.706	4
885	313.075	5
886	313.444	0
887	313.813	-4
888	314.182	4
889	314.551	3
890	314.92	-2
891	315.289	-1
892	315.658	1
893	316.027	9
894	316.396	-3
895	316.765	0
896	317.135	-2
897	317.504	-2
898	317.873	5
899	318.242	1
900	318.611	2
901	318.98	-3
902	319.349	-2
903	319.719	-6
904	320.088	-3
905	320.457	0
906	320.826	2
907	321.195	-4
908	321.565	-5
909	321.934	0
910	322.303	6
911	322.672	3
912	323.041	0
913	323.411	0
914	323.78	-1
915	324.149	2
916	324.518	-6
917	324.888	2
918	325.257	5
919	325.626	-1
920	325.995	3
921	326.365	-2
922	326.734	0
923	327.103	-4
924	327.473	-1
925	327.842	1
926	328.211	0
927	328.581	6
928	328.95	-1
929	329.319	4
930	329.689	-2
931	330.058	3
932	330.427	3
933	330.797	-3
934	331.166	0
935	331.535	-8
936	331.905	6
937	332.274	-2
938	332.644	-8
939	333.013	-3
940	333.382	1
941	333.752	2
942	334.121	2
943	334.491	0
944	334.86	-3
945	335.229	-6
946	335.599	-3
947	335.968	3
948	336.338	5
949	336.707	2
950	337.077	-2
951	337.446	-3
952	337.816	-1
953	338.185	-1
954	338.555	-1
955	338.924	0
956	339.294	-3
957	339.663	1
958	340.033	0
959	340.402	1
960	340.772	4
961	341.141	-1
962	341.511	-2
963	341.88	3
964	342.25	0
965	342.62	-4
966	342.989	-4
967	343.359	1
968	343.728	-4
969	344.098	4
970	344.468	4
971	344.837	3
972	345.207	3
973	345.576	-7
974	345.946	1
975	346.316	6
976	346.685	0
977	347.055	1
978	347.425	-1
979	347.794	3
980	348.164	4
981	348.534	-1
982	348.903	-1
983	349.273	0
984	349.643	-9
985	350.012	0
986	350.382	2
987	350.752	-1
988	351.121	-6
989	351.491	2
990	351.861	1
991	352.231	3
992	352.6	2
993	352.97	2
994	353.34	1
995	353.71	4
996	354.079	0
997	354.449	3
998	354.819	3
999	355.189	-1
1000	355.559	4
1001	355.928	8
1002	356.298	4
1003	356.668	0
1004	357.038	4
1005	357.408	3
1006	357.777	8
1007	358.147	-1
1008	358.517	5
1009	358.887	2
1010	359.257	0
1011	359.627	1
1012	359.997	7
1013	360.366	2
1014	360.736	2
1015	361.106	0
1016	361.476	5
1017	361.846	4
1018	362.216	-4
1019	362.586	0
1020	362.956	1
1021	363.326	4
1022	363.696	-7
1023	364.066	-3
1024	364.436	-1
1025	364.805	1
1026	365.175	3
1027	365.545	3
1028	365.915	2
1029	366.285	5
1030	366.655	2
1031	367.025	0
1032	367.395	3
1033	367.765	0
1034	368.135	-3
1035	368.505	-5
1036	368.875	-3
1037	369.245	2
1038	369.615	-1
1039	369.985	-3
1040	370.356	-1
1041	370.726	2
1042	371.096	0
1043	371.466	-4
1044	371.836	2
1045	372.206	1
1046	372.576	4
1047	372.946	2
1048	373.316	-2
1049	373.686	-3
1050	374.056	3
1051	374.427	4
1052	374.797	-2
1053	375.167	-6
1054	375.537	1
1055	375.907	4
1056	376.277	-4
1057	376.647	0
1058	377.018	-3
1059	377.388	-1
1060	377.758	3
1061	378.128	-3
1062	378.498	3
1063	378.869	5
1064	379.239	2
1065	379.609	1
1066	379.979	5
1067	380.349	4
1068	380.72	-4
1069	381.09	4
1070	381.46	0
1071	381.83	5
1072	382.201	-3
1073	382.571	-1
1074	382.941	2
1075	383.311	1
1076	383.682	3
1077	384.052	3
1078	384.422	2
1079	384.793	3
1080	385.163	-2
1081	385.533	2
1082	385.904	3
1083	386.274	1
1084	386.644	4
1085	387.015	2
1086	387.385	-2
1087	387.755	6
1088	388.126	3
1089	388.496	-1
1090	388.866	1
1091	389.237	-1
1092	389.607	6
1093	389.978	-1
1094	390.348	4
1095	390.718	-3
1096	391.089	-3
1097	391.459	1
1098	391.83	-2
1099	392.2	-2
1100	392.57	-1
1101	392.941	3
1102	393.311	2
1103	393.682	3
1104	394.052	-5
1105	394.423	-2
1106	394.793	-1
1107	395.164	0
1108	395.534	1
1109	395.905	-1
1110	396.275	1
1111	396.646	4
1112	397.016	0
1113	397.387	3
1114	397.757	4
1115	398.128	-2
1116	398.498	-1
1117	398.869	3
1118	399.239	2
1119	399.61	1
1120	399.981	3
1121	400.351	1
1122	400.722	1
1123	401.092	3
1124	401.463	3
1125	401.834	-6
1126	402.204	3
1127	402.575	1
1128	402.945	-2
1129	403.316	1
1130	403.687	-3
1131	404.057	3
1132	404.428	2
1133	404.799	-1
1134	405.169	0
1135	405.54	1
1136	405.911	-1
1137	406.281	1
1138	406.652	-6
1139	407.023	-3
1140	407.393	3
