
RE	sigma_RE	<E>	sigma_<E>	time
0.06862478589252728	0.0002936172183380232	1422.7631691366673	0.23653118955680122	Na22_20min_184
0.06833270413611045	0.0002938632010850722	1422.6300815907057	0.23490192955083888	Na22_20min_185
0.06904289235609243	0.0003028815455304725	1422.4281110721242	0.23831567326266753	Na22_20min_186
0.06933820267195927	0.0002993583191032507	1421.9896603912975	0.23792701276486264	Na22_20min_187
0.0681167855161562	0.00029028015044959795	1422.1568168284052	0.23363960477869122	Na22_20min_188
0.06869434794198845	0.000303616897261782	1421.999279596066	0.23710052959087938	Na22_20min_189
0.06889966743997379	0.0002974093963685337	1422.0295521420878	0.23586080261608475	Na22_20min_190
0.06926849728815952	0.0002927454720532425	1420.6284857469632	0.23554899666407167	Na22_20min_191
0.06912991763736236	0.00029977210475178913	1421.5346540745952	0.23647275988131777	Na22_20min_192
0.06918872726688119	0.0002929497718517915	1421.4947880859158	0.23795022559734588	Na22_20min_193
0.06897781189617719	0.00030252548021290025	1421.5837945893918	0.23778244543212607	Na22_20min_194
0.068845164709596	0.0002995433083372846	1421.6640221002513	0.23651873837188722	Na22_20min_195
0.06921116565779935	0.0002921158492166638	1421.7695951150326	0.23655167399944013	Na22_20min_196
0.06857120837859652	0.00029030544298043747	1421.5772058818811	0.2359048769946327	Na22_20min_197
0.06923187446531572	0.0003005285590741119	1421.5852122305	0.2377287860144413	Na22_20min_198
0.06869824550900848	0.0003005134392469713	1421.8974884976733	0.23708279531208337	Na22_20min_199
0.06892813942764049	0.00029813178814301074	1421.7787152614367	0.23748209009601212	Na22_20min_200
0.06912713885265757	0.000305947136130731	1422.7805202486984	0.23823264864113558	Na22_20min_201
0.068777873922709	0.0002932477825772532	1423.2897379787744	0.23489982604312462	Na22_20min_202
0.06916036485210898	0.0003065681908747201	1422.8358755965726	0.23962217821018308	Na22_20min_203
0.0686268816577034	0.00029858390600126793	1422.8714593891402	0.23814535077491758	Na22_20min_204
0.06869308520913708	0.0002989961219279701	1423.3192297814498	0.23702985141439142	Na22_20min_205
0.06918225584834899	0.0003024581078409646	1423.1531824238666	0.24056595105828754	Na22_20min_206
0.06881971538780152	0.0002991144145822234	1423.4845820276512	0.2373125516737587	Na22_20min_207
0.0687969310013302	0.00029558411969869155	1423.3804966721416	0.23748952764962156	Na22_20min_208
0.06843487617498697	0.00029040098252015975	1423.719792544043	0.2343405514012115	Na22_20min_209
0.06881862822026243	0.00029979198290305353	1423.723843761333	0.23631372196544895	Na22_20min_210
